87,8fe4463b-0f2c-4152-8d0f-97ed0d145fd7,995,1,0,Color,cyan,Female Protagonist,Hues,NaN,NaN,NaN,FilmColors
88,944d5c49-0ca6-434c-bced-52eef97b2685,1030,2,0,Color,cream,Female Protagonist,Hues,Slightly yellowish broken white.,leicht gelblich gebrochenes Weiss,NaN,FilmColors
89,3b3b48da-2f82-4afc-af7a-d56de9b33b70,1019,0,0,Color,purple,Intertitle,Hues,NaN,NaN,NaN,FilmColors
90,5a9c19e2-fab9-4a2c-9aca-e3d3f3df7d39,991,1,0,Color,pink,Intertitle,Hues,NaN,NaN,NaN,FilmColors
91,d61abe27-ae90-4af3-89ce-cb3a9a594052,1012,0,0,Color,orange,Intertitle,Hues,NaN,NaN,NaN,FilmColors
92,fedd7f88-944f-40f6-bb2b-9cde38458f1d,1005,1,0,Color,magenta,Intertitle,Hues,NaN,NaN,NaN,FilmColors
93,5b5ef875-cdce-4766-be72-b26a32493d90,969,1,0,Color,green,Intertitle,Hues,NaN,NaN,NaN,FilmColors
94,e5b6b4d0-66c5-4011-800c-3c394b45d73e,998,1,0,Color,cyan,Intertitle,Hues,NaN,NaN,NaN,FilmColors
95,9e5f8399-09f0-4b02-82bb-51ff4035a13d,1033,2,0,Color,cream,Intertitle,Hues,Slightly yellowish broken white.,leicht gelblich gebrochenes Weiss,NaN,FilmColors
96,64133a68-8430-41fc-a4f3-0701cfc237c9,1026,2,0,Color,brown,Intertitle,Hues,NaN,NaN,NaN,FilmColors
97,32ecdbe4-4312-4475-a526-1336c435301f,977,1,0,Color,blue,Intertitle,Hues,NaN,NaN,NaN,FilmColors
98,599d492b-0ee1-4df9-8649-2688ef837d1f,1023,2,0,Color,brown,Female Protagonist,Hues,NaN,NaN,NaN,FilmColors
99,a442e8a5-7b7c-4df5-ba74-bb08d499921a,1065,3,0,Color,pastels,Female Protagonist,Hues,NaN,NaN,NaN,FilmColors
100,78e82656-05cf-47e6-a550-3b6f32f20a33,1134,3,0,Color,primary colors,Female Protagonist,Hues,NaN,NaN,NaN,FilmColors
101,c56c5205-42a2-462a-ae56-917a4d1067b5,981,1,0,Color,yellow,Female Protagonist,Hues,NaN,NaN,NaN,FilmColors
102,44b0ea93-b205-407a-b6a3-e121ab334bc4,1217,0,0,Color,coral,Female Protagonist,Hues,NaN,NaN,NaN,FilmColors
103,4609b218-e0ed-43e7-88b3-cfd5def6ce2e,1175,1,0,Color,ultramarine,Female Protagonist,Hues,NaN,NaN,NaN,FilmColors
104,841f0b35-6ebd-4efd-a9fe-51e6e93bdd83,1224,0,0,Color,skin shade,Female Protagonist,Hues,NaN,NaN,NaN,FilmColors
105,831e97e3-7aef-4466-a6cf-22c4e1003e2c,1210,0,0,Color,color fluctuation,Female Protagonist,Hues,NaN,NaN,NaN,FilmColors
106,0a8178f2-fed6-4a36-a941-8cc20c00e45b,974,1,0,Color,blue,Female Protagonist,Hues,NaN,NaN,NaN,FilmColors
107,f47dcd3e-c26a-4718-a9cd-d14a5255cb9d,1162,8,0,Color,color change,Male Protagonist,Hues,NaN,"Farbwechsel, indem der Hintergrund je nach Einstellung sich signifikant verändert oder wenn Figuren ein Kleid an oder ausziehen, bzw. ein Double-Face-Kleid anhaben, das bei Bewegung die Farbe wechselt oder sich durch farbige Lichter bewegen (siehe Ausdrucksbewegung)",NaN,FilmColors
108,8c3b9003-5ff4-468c-8697-a6539de8adbc,1044,2,0,Color,black,Female Protagonist,Hues,NaN,NaN,NaN,FilmColors
109,74dd16a8-c650-4a58-bcb0-87fc7aa99171,1114,0,0,Color,silver,Female Protagonist,Hues,NaN,NaN,NaN,FilmColors
110,7c1cc2aa-aa91-4ea6-bfb3-c46d0f9f0129,1147,7,0,Color,amber,Female Protagonist,Hues,NaN,NaN,NaN,FilmColors
111,8affc09c-e5dd-43ea-9b54-40b3c66c5968,1121,6,0,Color,copper,Female Protagonist,Hues,NaN,NaN,NaN,FilmColors
112,8a6001e1-3714-40f2-8519-614b84a3bbae,1087,5,0,Color,dark,Female Protagonist,Hues,NaN,NaN,NaN,FilmColors
113,639d0d98-80e0-40f4-b5c9-2ff6583c0832,1079,3,0,Color,desaturated,Female Protagonist,Hues,NaN,NaN,NaN,FilmColors
114,6941fad2-dd9d-4ab8-9768-106b6d7781ff,1107,6,0,Color,gold,Female Protagonist,Hues,NaN,NaN,NaN,FilmColors
115,52387195-dd4c-4c22-a50d-91ec3c77daee,1058,0,0,Color,grey,Female Protagonist,Hues,NaN,NaN,NaN,FilmColors
116,0435a76c-5072-4590-ad58-218069205941,1154,7,0,Color,lavender,Female Protagonist,Hues,NaN,NaN,NaN,FilmColors
117,f86b16b2-2a9c-4b70-809a-b809824bf697,1094,5,0,Color,light,Female Protagonist,Hues,NaN,NaN,NaN,FilmColors
118,eba1986a-9672-4924-b63d-5d1be20fde1f,1101,5,0,Color,mid-tones,Female Protagonist,Hues,In relation to brightness.,bezogen auf Helligkeit,NaN,FilmColors
119,accb2fda-a0f0-4bc6-8ffa-33fac11fc31a,1140,7,0,Color,sepia,Female Protagonist,Hues,sepia is always toning!,sepia is always toning!,NaN,FilmColors
120,99ce7653-5895-4521-ad99-98d3ff2313a0,1072,3,0,Color,saturated,Female Protagonist,Hues,NaN,NaN,NaN,FilmColors
121,7d4018dd-002a-4759-8e0b-2c41a36315a1,1128,6,0,Color,rust,Female Protagonist,Hues,NaN,NaN,NaN,FilmColors
122,67ad4042-3407-43b1-814c-630175467679,1296,1,0,Color,mustard,Female Protagonist,Hues,NaN,NaN,NaN,FilmColors
123,d621c757-155c-480b-a2c7-7b1cb5e9f939,1189,6,0,Color,bronze,Female Protagonist,Hues,NaN,NaN,NaN,FilmColors
124,38aecf59-53b0-4c3a-9758-3ade62bc027b,1037,2,0,Color,beige,Female Protagonist,Hues,NaN,NaN,NaN,FilmColors
125,b760e164-9988-446b-992b-f0b8146eed0f,1161,8,0,Color,color change,Female Protagonist,Hues,NaN,"Farbwechsel, indem der Hintergrund je nach Einstellung sich signifikant verändert oder wenn Figuren ein Kleid an oder ausziehen, bzw. ein Double-Face-Kleid anhaben, das bei Bewegung die Farbe wechselt oder sich durch farbige Lichter bewegen (siehe Ausdrucksbewegung)",NaN,FilmColors
126,d897bbd7-cae7-45e4-81c0-484cd30549e9,1203,0,0,Color,rainbow colors,Female Protagonist,Hues,NaN,NaN,NaN,FilmColors
127,674bc4b7-f294-404a-b069-1f01ec8f96bb,1182,1,0,Color,apricot,Female Protagonist,Hues,NaN,NaN,NaN,FilmColors
128,df49a183-a87c-43c2-8eb5-83313e215bee,1048,2,0,Color,white,Female Support,Hues,NaN,NaN,NaN,FilmColors
129,68d3c10c-b397-4123-9374-e6bb353d55c4,955,1,0,Color,red,Female Support,Hues,NaN,NaN,NaN,FilmColors
130,83c28a79-290b-4d83-b017-89eb042acc84,1013,0,0,Color,purple,Female Support,Hues,NaN,NaN,NaN,FilmColors
131,58d47bf2-3a53-439a-b78f-a1a591ef4a79,1222,0,0,Color,skin shade,Male Support,Hues,NaN,NaN,NaN,FilmColors
132,8d8da1da-5d26-4f79-8ec4-191b39aff17b,1145,7,0,Color,amber,Male Support,Hues,NaN,NaN,NaN,FilmColors
133,b3959001-d472-4d62-ab3d-11ac608a2269,1119,6,0,Color,copper,Male Support,Hues,NaN,NaN,NaN,FilmColors
134,9e52b6c1-7fbb-4244-84c8-f26d31ba76dd,1085,5,0,Color,dark,Male Support,Hues,NaN,NaN,NaN,FilmColors
135,e3777438-d84b-4b47-80da-50e2c5fd297e,1077,3,0,Color,desaturated,Male Support,Hues,NaN,NaN,NaN,FilmColors
136,34f75925-5e5a-4be7-8194-30015a220b01,1174,1,0,Color,ultramarine,Foreground,Hues,NaN,NaN,NaN,FilmColors
137,aec0b872-296d-415d-9eb5-59e724a6dd3a,1223,0,0,Color,skin shade,Foreground,Hues,NaN,NaN,NaN,FilmColors
138,69d55afc-fe08-44ee-b690-fbb1bb6b892e,1202,0,0,Color,rainbow colors,Foreground,Hues,NaN,NaN,NaN,FilmColors
140,d7daae00-98a4-4596-92c4-5824b99a0b0f,1216,0,0,Color,coral,Foreground,Hues,NaN,NaN,NaN,FilmColors
141,49fded2e-6f73-4e17-ac6f-4c34bc6ced45,1195,0,0,Color,color gradient,Foreground,Hues,NaN,NaN,NaN,FilmColors
142,f460737d-7113-4841-9878-75e216aab1c8,1209,0,0,Color,color fluctuation,Foreground,Hues,NaN,NaN,NaN,FilmColors
143,66e16117-7165-4b4c-ae3f-32742322e990,1160,8,0,Color,color change,Foreground,Hues,NaN,"Farbwechsel, indem der Hintergrund je nach Einstellung sich signifikant verändert oder wenn Figuren ein Kleid an oder ausziehen, bzw. ein Double-Face-Kleid anhaben, das bei Bewegung die Farbe wechselt oder sich durch farbige Lichter bewegen (siehe Ausdrucksbewegung)",NaN,FilmColors
144,473fbd5f-f305-487d-879d-391cdb38d76f,1188,6,0,Color,bronze,Foreground,Hues,NaN,NaN,NaN,FilmColors
145,92e7563d-aa03-4ef9-bec1-d2e44507f801,1181,1,0,Color,apricot,Foreground,Hues,NaN,NaN,NaN,FilmColors
146,c046b415-c1ab-41a1-8f45-4b45140d718b,1298,1,0,Color,mustard,Foreground,Hues,NaN,NaN,NaN,FilmColors
147,d138a7ce-703a-4d01-a5b4-29bf2601c527,1105,6,0,Color,gold,Male Support,Hues,NaN,NaN,NaN,FilmColors
148,9bbec59f-759c-4240-8329-72913f823ef8,1152,7,0,Color,lavender,Male Support,Hues,NaN,NaN,NaN,FilmColors
139,62ad5e51-bf1f-472d-9a61-4ae934a9bd48,1167,1,0,Color,peach,Foreground,Hues,NaN,NaN,NaN,FilmColors
149,94337054-2279-45cd-b435-0768c13ba514,961,1,0,Color,red,Intertitle,Hues,NaN,NaN,NaN,FilmColors
150,8365d139-1527-4292-b601-f39a8a50e930,1054,2,0,Color,white,Intertitle,Hues,NaN,NaN,NaN,FilmColors
151,7b57496c-5f50-4ddb-aa1a-8972ccdd9ef8,984,1,0,Color,yellow,Intertitle,Hues,NaN,NaN,NaN,FilmColors
152,052836ae-cc31-4eaa-af7d-508520577e1c,1092,5,0,Color,light,Male Support,Hues,NaN,NaN,NaN,FilmColors
153,7732ccbf-e008-4850-89c3-4be146d4dd32,1036,2,0,Color,beige,Foreground,Hues,NaN,NaN,NaN,FilmColors
154,317863c3-e1c7-46ee-80d1-05e23abb0c00,1295,1,0,Color,mustard,Intertitle,Hues,NaN,NaN,NaN,FilmColors
155,e0f27cc7-e5f3-430b-b48c-d74235f80dfd,1178,1,0,Color,ultramarine,Intertitle,Hues,NaN,NaN,NaN,FilmColors
156,ccb96c96-1dd8-4f8e-87ac-7590038449e2,1227,0,0,Color,skin shade,Intertitle,Hues,NaN,NaN,NaN,FilmColors
157,ef738817-aa90-4b2a-aff7-efd9d2ad6918,1043,2,0,Color,black,Foreground,Hues,NaN,NaN,NaN,FilmColors
158,6ac1af3a-9e74-4d4e-903d-55ac1b000eb3,973,1,0,Color,blue,Foreground,Hues,NaN,NaN,NaN,FilmColors
159,bb22055b-db04-498a-a761-81656fcae4b9,1022,2,0,Color,brown,Foreground,Hues,NaN,NaN,NaN,FilmColors
160,d9d1b8ea-3b05-4dfe-a8ce-5d67c278934f,1029,2,0,Color,cream,Foreground,Hues,Slightly yellowish broken white.,leicht gelblich gebrochenes Weiss,NaN,FilmColors
161,4b167944-1935-4e2a-bb1c-2b56d7af7150,994,1,0,Color,cyan,Foreground,Hues,NaN,NaN,NaN,FilmColors
162,a7165c11-e4d3-447b-9ee1-883c0d068d04,965,1,0,Color,green,Foreground,Hues,NaN,NaN,NaN,FilmColors
163,fe40c7d4-19bd-4a6e-828d-39da361ad24a,1001,1,0,Color,magenta,Foreground,Hues,NaN,NaN,NaN,FilmColors
164,98c115f8-2b7b-4396-ad7b-305f304eac27,1008,0,0,Color,orange,Foreground,Hues,NaN,NaN,NaN,FilmColors
165,f04e3a35-50a3-40bf-bbd2-93241ae1ebea,987,1,0,Color,pink,Foreground,Hues,NaN,NaN,NaN,FilmColors
166,fa6d8862-0d06-4fee-bb64-044c9b056506,1015,0,0,Color,purple,Foreground,Hues,NaN,NaN,NaN,FilmColors
167,7911d1d6-e943-4e7e-8ad8-95750df61dc2,957,1,0,Color,red,Foreground,Hues,NaN,NaN,NaN,FilmColors
168,24fc313c-65c4-4ddf-b96f-107eb0014472,1050,2,0,Color,white,Foreground,Hues,NaN,NaN,NaN,FilmColors
169,3a3a01e9-d466-4459-9d40-9a3970101243,980,1,0,Color,yellow,Foreground,Hues,NaN,NaN,NaN,FilmColors
170,85882044-cbaa-4eef-b32d-2ee4b6d19a72,1099,5,0,Color,mid-tones,Male Support,Hues,In relation to brightness.,bezogen auf Helligkeit,NaN,FilmColors
171,7f9d9e86-2a90-45b5-9cc1-a8bd33dc4736,1063,3,0,Color,pastels,Male Support,Hues,NaN,NaN,NaN,FilmColors
172,fc7a3d9e-6b26-4f2b-901a-e484d365b4ea,1132,3,0,Color,primary colors,Male Support,Hues,NaN,NaN,NaN,FilmColors
173,e9261e70-a365-4b62-b142-2c504a965df5,1126,6,0,Color,rust,Male Support,Hues,NaN,NaN,NaN,FilmColors
174,2a207849-3630-4b38-bd14-a7a7df682e60,1070,3,0,Color,saturated,Male Support,Hues,NaN,NaN,NaN,FilmColors
175,504bedb6-fdd9-4fe6-8344-b6a43eb2f2db,1138,7,0,Color,sepia,Male Support,Hues,sepia is always toning!,sepia is always toning!,NaN,FilmColors
176,6cac7b2c-1c58-4bf2-9e76-9e087955cff9,1112,0,0,Color,silver,Male Support,Hues,NaN,NaN,NaN,FilmColors
177,ec49ded9-824c-4ad4-912d-32a9e785749c,1299,1,0,Color,mustard,Male Support,Hues,NaN,NaN,NaN,FilmColors
178,9b1960a4-1acf-4901-99c5-bcd23dbd5139,1180,1,0,Color,apricot,Male Support,Hues,NaN,NaN,NaN,FilmColors
179,a2c01643-b5f3-40ad-a586-e3434f5cf887,1187,6,0,Color,bronze,Male Support,Hues,NaN,NaN,NaN,FilmColors
180,aebe3729-bf1a-49f9-82a3-d73f6bc7b49a,1159,8,0,Color,color change,Male Support,Hues,NaN,"Farbwechsel, indem der Hintergrund je nach Einstellung sich signifikant verändert oder wenn Figuren ein Kleid an oder ausziehen, bzw. ein Double-Face-Kleid anhaben, das bei Bewegung die Farbe wechselt oder sich durch farbige Lichter bewegen (siehe Ausdrucksbewegung)",NaN,FilmColors
181,1c3ead00-ee52-427b-b767-2715e15beda3,1208,0,0,Color,color fluctuation,Male Support,Hues,NaN,NaN,NaN,FilmColors
182,fa7fe055-10ce-44d1-aca1-2d7021a02602,1194,0,0,Color,color gradient,Male Support,Hues,NaN,NaN,NaN,FilmColors
183,8218136f-7cf7-4fe9-9134-81016f38ef5d,1215,0,0,Color,coral,Male Support,Hues,NaN,NaN,NaN,FilmColors
184,7337b01c-64c5-44af-937d-7b102186e72f,1146,7,0,Color,amber,Foreground,Hues,NaN,NaN,NaN,FilmColors
185,fef5e9c9-b436-4310-b8cb-1f163b207b75,1120,6,0,Color,copper,Foreground,Hues,NaN,NaN,NaN,FilmColors
